Final.Index,Study.ID,Year,Lat_CRU,Long_CRU,AvgTempMean,SDTempMean,MinTempMin,MaxTempMax,AvgPrecip,MaxPrecip,MinPrecip,SDPrecip,AvgPET,MaxPET,MinPET,sdPET
4447,108,1981,-0.55,-91.05,22.41666667,2.007184067,14.7,31.5,35.20833333,98,7.6,27.90449486,3.275,4.3,2.3,0.731281565
4448,108,1982,-0.55,-91.05,23.775,1.321242528,16.5,31.9,36.075,72.9,15.9,14.85891988,3.525,4.3,2.6,0.577022136
4449,108,1983,-0.55,-91.05,23.80833333,1.717004968,16.3,31.7,90.45,316.2,10.1,104.4482865,3.516666667,4.5,2.6,0.67262489
4450,108,1984,-0.55,-91.05,22.48333333,1.756459938,15.2,30.9,29.71666667,74,5.1,18.03344536,3.275,4.2,2.3,0.707267469
4451,108,1985,-0.55,-91.05,21.75833333,1.796187039,14.7,30.1,24.25,36.6,8.9,8.053288431,3.141666667,4.2,2.3,0.729206709
4452,108,1986,-0.55,-91.05,22.68333333,1.374331794,16.2,30.6,40.74166667,95.6,18.6,22.29110945,3.325,4.2,2.6,0.594099777
4453,108,1987,-0.55,-91.05,23.44166667,1.474916536,16.3,31.6,85.95833333,332.6,5.1,99.66201481,3.466666667,4.4,2.5,0.630055313
4454,108,1988,-0.55,-91.05,22.74166667,1.944903986,15.5,31.8,24.65,51.8,13,11.57886005,3.333333333,4.5,2.5,0.73772788
4455,108,1989,-0.55,-91.05,22.94166667,1.614963176,14.7,31,41.38333333,97,12,24.53275485,3.408333333,4.4,2.5,0.685510206
4456,108,1990,-0.55,-91.05,23.1,1.80050498,16.2,31.5,51.05,141.7,12,37.46696727,3.416666667,4.6,2.6,0.718373584
4457,108,1991,-0.55,-91.05,23.50833333,1.546525921,16.3,31.9,61.94166667,204.2,10.9,62.07572294,3.5,4.6,2.5,0.661953033
4458,108,1992,-0.55,-91.05,23.34166667,2.103874492,16.2,32.1,75.26666667,222.5,7.9,73.43918119,3.441666667,4.5,2.6,0.729206709
4459,108,1993,-0.55,-91.05,23.55833333,1.659385611,16.3,31.5,49.09166667,165.9,9.9,44.93048081,3.491666667,4.4,2.5,0.68285275
4460,108,1994,-0.55,-91.05,23.325,1.418786293,16.2,31,41.675,113.6,10,30.01515148,3.416666667,4.4,2.4,0.640785503
4461,108,1995,-0.55,-91.05,23.00833333,1.671394809,16.1,31.8,44.9,139.7,15.9,34.48970861,3.358333333,4.4,2.5,0.729206709
4462,108,1996,-0.55,-91.05,22.51666667,1.92440467,15.7,32,30.64166667,102.8,10.1,25.74933215,3.233333333,4.4,2.2,0.763167244
4463,108,1997,-0.55,-91.05,23.83333333,1.978214683,16.3,31.9,67.9,205.6,12,59.99896969,3.508333333,4.6,2.5,0.721687836
4464,108,1998,-0.55,-91.05,23.94166667,2.019657187,16.2,33.2,135.775,439.3,7.2,141.6270976,3.5,4.4,2.6,0.61348483
4465,108,1999,-0.55,-91.05,22.89166667,1.722819219,16.1,31.6,38.70833333,163.4,12.8,40.79764829,3.383333333,4.4,2.6,0.669916322
4466,108,2000,-0.55,-91.05,22.98333333,1.665605723,16.2,31.1,48.59166667,93.7,10.9,24.79532428,3.4,4.2,2.6,0.653661019
4467,108,1973,-0.55,-91.05,22.48333333,2.316672117,15,32.2,33.01666667,143.6,5.1,37.24010139,3.275,4.4,2.3,0.817006732
4468,108,1974,-0.55,-91.05,22.84166667,1.682778186,16,31,41.66666667,144.1,7.5,40.13498436,3.375,4.4,2.6,0.655223765
4469,108,1975,-0.55,-91.05,22.16666667,1.823250511,14.9,31.3,70.68333333,318.7,6.4,103.1392336,3.25,4.4,2.4,0.694785775
4470,108,1976,-0.55,-91.05,23.675,1.230761036,16.3,31,52.19166667,110.4,13.9,33.22300567,3.575,4.3,2.7,0.518958748
4471,108,1977,-0.55,-91.05,23.225,1.718945237,16.2,31.6,36.23333333,124.5,7.6,31.35536298,3.491666667,4.4,2.6,0.670763925
4472,108,1978,-0.55,-91.05,22.825,2.049001974,15.3,31.6,39.93333333,148.2,7.6,40.6345427,3.375,4.6,2.4,0.802411139
4473,108,1979,-0.55,-91.05,23.31666667,1.890085776,16.1,31.8,32.96666667,94.3,5.1,23.07648679,3.491666667,4.6,2.5,0.732937221
4474,108,1980,-0.55,-91.05,22.95,2.235458058,15.3,32,30.425,52.7,12.3,13.9497882,3.391666667,4.6,2.5,0.742793662
4475,108,1981,-0.55,-91.05,22.41666667,2.007184067,14.7,31.5,35.20833333,98,7.6,27.90449486,3.275,4.3,2.3,0.731281565
4476,108,1982,-0.55,-91.05,23.775,1.321242528,16.5,31.9,36.075,72.9,15.9,14.85891988,3.525,4.3,2.6,0.577022136
4477,108,1983,-0.55,-91.05,23.80833333,1.717004968,16.3,31.7,90.45,316.2,10.1,104.4482865,3.516666667,4.5,2.6,0.67262489
4478,108,1984,-0.55,-91.05,22.48333333,1.756459938,15.2,30.9,29.71666667,74,5.1,18.03344536,3.275,4.2,2.3,0.707267469
4479,108,1985,-0.55,-91.05,21.75833333,1.796187039,14.7,30.1,24.25,36.6,8.9,8.053288431,3.141666667,4.2,2.3,0.729206709
4480,108,1986,-0.55,-91.05,22.68333333,1.374331794,16.2,30.6,40.74166667,95.6,18.6,22.29110945,3.325,4.2,2.6,0.594099777
4481,108,1987,-0.55,-91.05,23.44166667,1.474916536,16.3,31.6,85.95833333,332.6,5.1,99.66201481,3.466666667,4.4,2.5,0.630055313
4482,108,1988,-0.55,-91.05,22.74166667,1.944903986,15.5,31.8,24.65,51.8,13,11.57886005,3.333333333,4.5,2.5,0.73772788
4483,108,1989,-0.55,-91.05,22.94166667,1.614963176,14.7,31,41.38333333,97,12,24.53275485,3.408333333,4.4,2.5,0.685510206
4484,108,1990,-0.55,-91.05,23.1,1.80050498,16.2,31.5,51.05,141.7,12,37.46696727,3.416666667,4.6,2.6,0.718373584
4485,108,1991,-0.55,-91.05,23.50833333,1.546525921,16.3,31.9,61.94166667,204.2,10.9,62.07572294,3.5,4.6,2.5,0.661953033
4486,108,1992,-0.55,-91.05,23.34166667,2.103874492,16.2,32.1,75.26666667,222.5,7.9,73.43918119,3.441666667,4.5,2.6,0.729206709
4487,108,1993,-0.55,-91.05,23.55833333,1.659385611,16.3,31.5,49.09166667,165.9,9.9,44.93048081,3.491666667,4.4,2.5,0.68285275
4488,108,1994,-0.55,-91.05,23.325,1.418786293,16.2,31,41.675,113.6,10,30.01515148,3.416666667,4.4,2.4,0.640785503
4489,108,1995,-0.55,-91.05,23.00833333,1.671394809,16.1,31.8,44.9,139.7,15.9,34.48970861,3.358333333,4.4,2.5,0.729206709
4490,108,1996,-0.55,-91.05,22.51666667,1.92440467,15.7,32,30.64166667,102.8,10.1,25.74933215,3.233333333,4.4,2.2,0.763167244
4491,108,1997,-0.55,-91.05,23.83333333,1.978214683,16.3,31.9,67.9,205.6,12,59.99896969,3.508333333,4.6,2.5,0.721687836
4492,108,1998,-0.55,-91.05,23.94166667,2.019657187,16.2,33.2,135.775,439.3,7.2,141.6270976,3.5,4.4,2.6,0.61348483
4493,108,1999,-0.55,-91.05,22.89166667,1.722819219,16.1,31.6,38.70833333,163.4,12.8,40.79764829,3.383333333,4.4,2.6,0.669916322
4494,108,2000,-0.55,-91.05,22.98333333,1.665605723,16.2,31.1,48.59166667,93.7,10.9,24.79532428,3.4,4.2,2.6,0.653661019
4495,108,1973,-0.55,-91.05,22.48333333,2.316672117,15,32.2,33.01666667,143.6,5.1,37.24010139,3.275,4.4,2.3,0.817006732
4496,108,1974,-0.55,-91.05,22.84166667,1.682778186,16,31,41.66666667,144.1,7.5,40.13498436,3.375,4.4,2.6,0.655223765
4497,108,1975,-0.55,-91.05,22.16666667,1.823250511,14.9,31.3,70.68333333,318.7,6.4,103.1392336,3.25,4.4,2.4,0.694785775
4498,108,1976,-0.55,-91.05,23.675,1.230761036,16.3,31,52.19166667,110.4,13.9,33.22300567,3.575,4.3,2.7,0.518958748
4499,108,1977,-0.55,-91.05,23.225,1.718945237,16.2,31.6,36.23333333,124.5,7.6,31.35536298,3.491666667,4.4,2.6,0.670763925
4500,108,1978,-0.55,-91.05,22.825,2.049001974,15.3,31.6,39.93333333,148.2,7.6,40.6345427,3.375,4.6,2.4,0.802411139
4501,108,1979,-0.55,-91.05,23.31666667,1.890085776,16.1,31.8,32.96666667,94.3,5.1,23.07648679,3.491666667,4.6,2.5,0.732937221
4502,108,1980,-0.55,-91.05,22.95,2.235458058,15.3,32,30.425,52.7,12.3,13.9497882,3.391666667,4.6,2.5,0.742793662
4503,108,1981,-0.55,-91.05,22.41666667,2.007184067,14.7,31.5,35.20833333,98,7.6,27.90449486,3.275,4.3,2.3,0.731281565
4504,108,1982,-0.55,-91.05,23.775,1.321242528,16.5,31.9,36.075,72.9,15.9,14.85891988,3.525,4.3,2.6,0.577022136
4505,108,1983,-0.55,-91.05,23.80833333,1.717004968,16.3,31.7,90.45,316.2,10.1,104.4482865,3.516666667,4.5,2.6,0.67262489
4506,108,1984,-0.55,-91.05,22.48333333,1.756459938,15.2,30.9,29.71666667,74,5.1,18.03344536,3.275,4.2,2.3,0.707267469
4507,108,1985,-0.55,-91.05,21.75833333,1.796187039,14.7,30.1,24.25,36.6,8.9,8.053288431,3.141666667,4.2,2.3,0.729206709
4508,108,1986,-0.55,-91.05,22.68333333,1.374331794,16.2,30.6,40.74166667,95.6,18.6,22.29110945,3.325,4.2,2.6,0.594099777
4509,108,1987,-0.55,-91.05,23.44166667,1.474916536,16.3,31.6,85.95833333,332.6,5.1,99.66201481,3.466666667,4.4,2.5,0.630055313
4510,108,1988,-0.55,-91.05,22.74166667,1.944903986,15.5,31.8,24.65,51.8,13,11.57886005,3.333333333,4.5,2.5,0.73772788
4511,108,1989,-0.55,-91.05,22.94166667,1.614963176,14.7,31,41.38333333,97,12,24.53275485,3.408333333,4.4,2.5,0.685510206
4512,108,1990,-0.55,-91.05,23.1,1.80050498,16.2,31.5,51.05,141.7,12,37.46696727,3.416666667,4.6,2.6,0.718373584
4513,108,1991,-0.55,-91.05,23.50833333,1.546525921,16.3,31.9,61.94166667,204.2,10.9,62.07572294,3.5,4.6,2.5,0.661953033
4514,108,1992,-0.55,-91.05,23.34166667,2.103874492,16.2,32.1,75.26666667,222.5,7.9,73.43918119,3.441666667,4.5,2.6,0.729206709
4515,108,1993,-0.55,-91.05,23.55833333,1.659385611,16.3,31.5,49.09166667,165.9,9.9,44.93048081,3.491666667,4.4,2.5,0.68285275
4516,108,1994,-0.55,-91.05,23.325,1.418786293,16.2,31,41.675,113.6,10,30.01515148,3.416666667,4.4,2.4,0.640785503
4517,108,1995,-0.55,-91.05,23.00833333,1.671394809,16.1,31.8,44.9,139.7,15.9,34.48970861,3.358333333,4.4,2.5,0.729206709
4518,108,1996,-0.55,-91.05,22.51666667,1.92440467,15.7,32,30.64166667,102.8,10.1,25.74933215,3.233333333,4.4,2.2,0.763167244
4519,108,1997,-0.55,-91.05,23.83333333,1.978214683,16.3,31.9,67.9,205.6,12,59.99896969,3.508333333,4.6,2.5,0.721687836
4520,108,1998,-0.55,-91.05,23.94166667,2.019657187,16.2,33.2,135.775,439.3,7.2,141.6270976,3.5,4.4,2.6,0.61348483
4521,108,1999,-0.55,-91.05,22.89166667,1.722819219,16.1,31.6,38.70833333,163.4,12.8,40.79764829,3.383333333,4.4,2.6,0.669916322
4522,108,2000,-0.55,-91.05,22.98333333,1.665605723,16.2,31.1,48.59166667,93.7,10.9,24.79532428,3.4,4.2,2.6,0.653661019
4523,108,1973,-0.55,-91.05,22.48333333,2.316672117,15,32.2,33.01666667,143.6,5.1,37.24010139,3.275,4.4,2.3,0.817006732
4524,108,1974,-0.55,-91.05,22.84166667,1.682778186,16,31,41.66666667,144.1,7.5,40.13498436,3.375,4.4,2.6,0.655223765
4525,108,1975,-0.55,-91.05,22.16666667,1.823250511,14.9,31.3,70.68333333,318.7,6.4,103.1392336,3.25,4.4,2.4,0.694785775
4526,108,1976,-0.55,-91.05,23.675,1.230761036,16.3,31,52.19166667,110.4,13.9,33.22300567,3.575,4.3,2.7,0.518958748
4527,108,1977,-0.55,-91.05,23.225,1.718945237,16.2,31.6,36.23333333,124.5,7.6,31.35536298,3.491666667,4.4,2.6,0.670763925
4528,108,1978,-0.55,-91.05,22.825,2.049001974,15.3,31.6,39.93333333,148.2,7.6,40.6345427,3.375,4.6,2.4,0.802411139
4529,108,1979,-0.55,-91.05,23.31666667,1.890085776,16.1,31.8,32.96666667,94.3,5.1,23.07648679,3.491666667,4.6,2.5,0.732937221
4530,108,1980,-0.55,-91.05,22.95,2.235458058,15.3,32,30.425,52.7,12.3,13.9497882,3.391666667,4.6,2.5,0.742793662
4531,108,1981,-0.55,-91.05,22.41666667,2.007184067,14.7,31.5,35.20833333,98,7.6,27.90449486,3.275,4.3,2.3,0.731281565
4532,108,1982,-0.55,-91.05,23.775,1.321242528,16.5,31.9,36.075,72.9,15.9,14.85891988,3.525,4.3,2.6,0.577022136
4533,108,1983,-0.55,-91.05,23.80833333,1.717004968,16.3,31.7,90.45,316.2,10.1,104.4482865,3.516666667,4.5,2.6,0.67262489
4534,108,1984,-0.55,-91.05,22.48333333,1.756459938,15.2,30.9,29.71666667,74,5.1,18.03344536,3.275,4.2,2.3,0.707267469
4535,108,1985,-0.55,-91.05,21.75833333,1.796187039,14.7,30.1,24.25,36.6,8.9,8.053288431,3.141666667,4.2,2.3,0.729206709
4536,108,1986,-0.55,-91.05,22.68333333,1.374331794,16.2,30.6,40.74166667,95.6,18.6,22.29110945,3.325,4.2,2.6,0.594099777
4537,108,1987,-0.55,-91.05,23.44166667,1.474916536,16.3,31.6,85.95833333,332.6,5.1,99.66201481,3.466666667,4.4,2.5,0.630055313
4538,108,1988,-0.55,-91.05,22.74166667,1.944903986,15.5,31.8,24.65,51.8,13,11.57886005,3.333333333,4.5,2.5,0.73772788
4539,108,1989,-0.55,-91.05,22.94166667,1.614963176,14.7,31,41.38333333,97,12,24.53275485,3.408333333,4.4,2.5,0.685510206
4540,108,1990,-0.55,-91.05,23.1,1.80050498,16.2,31.5,51.05,141.7,12,37.46696727,3.416666667,4.6,2.6,0.718373584
4541,108,1991,-0.55,-91.05,23.50833333,1.546525921,16.3,31.9,61.94166667,204.2,10.9,62.07572294,3.5,4.6,2.5,0.661953033
4542,108,1992,-0.55,-91.05,23.34166667,2.103874492,16.2,32.1,75.26666667,222.5,7.9,73.43918119,3.441666667,4.5,2.6,0.729206709
4543,108,1993,-0.55,-91.05,23.55833333,1.659385611,16.3,31.5,49.09166667,165.9,9.9,44.93048081,3.491666667,4.4,2.5,0.68285275
4544,108,1994,-0.55,-91.05,23.325,1.418786293,16.2,31,41.675,113.6,10,30.01515148,3.416666667,4.4,2.4,0.640785503
4545,108,1995,-0.55,-91.05,23.00833333,1.671394809,16.1,31.8,44.9,139.7,15.9,34.48970861,3.358333333,4.4,2.5,0.729206709
4546,108,1996,-0.55,-91.05,22.51666667,1.92440467,15.7,32,30.64166667,102.8,10.1,25.74933215,3.233333333,4.4,2.2,0.763167244
4547,108,1997,-0.55,-91.05,23.83333333,1.978214683,16.3,31.9,67.9,205.6,12,59.99896969,3.508333333,4.6,2.5,0.721687836
4548,108,1998,-0.55,-91.05,23.94166667,2.019657187,16.2,33.2,135.775,439.3,7.2,141.6270976,3.5,4.4,2.6,0.61348483
4549,108,1999,-0.55,-91.05,22.89166667,1.722819219,16.1,31.6,38.70833333,163.4,12.8,40.79764829,3.383333333,4.4,2.6,0.669916322
4550,108,2000,-0.55,-91.05,22.98333333,1.665605723,16.2,31.1,48.59166667,93.7,10.9,24.79532428,3.4,4.2,2.6,0.653661019
4551,108,1973,-0.55,-91.05,22.48333333,2.316672117,15,32.2,33.01666667,143.6,5.1,37.24010139,3.275,4.4,2.3,0.817006732
4552,108,1974,-0.55,-91.05,22.84166667,1.682778186,16,31,41.66666667,144.1,7.5,40.13498436,3.375,4.4,2.6,0.655223765
4553,108,1975,-0.55,-91.05,22.16666667,1.823250511,14.9,31.3,70.68333333,318.7,6.4,103.1392336,3.25,4.4,2.4,0.694785775
4554,108,1976,-0.55,-91.05,23.675,1.230761036,16.3,31,52.19166667,110.4,13.9,33.22300567,3.575,4.3,2.7,0.518958748
4555,108,1977,-0.55,-91.05,23.225,1.718945237,16.2,31.6,36.23333333,124.5,7.6,31.35536298,3.491666667,4.4,2.6,0.670763925
4556,108,1978,-0.55,-91.05,22.825,2.049001974,15.3,31.6,39.93333333,148.2,7.6,40.6345427,3.375,4.6,2.4,0.802411139
4557,108,1979,-0.55,-91.05,23.31666667,1.890085776,16.1,31.8,32.96666667,94.3,5.1,23.07648679,3.491666667,4.6,2.5,0.732937221
4558,108,1980,-0.55,-91.05,22.95,2.235458058,15.3,32,30.425,52.7,12.3,13.9497882,3.391666667,4.6,2.5,0.742793662
4559,108,1981,-0.55,-91.05,22.41666667,2.007184067,14.7,31.5,35.20833333,98,7.6,27.90449486,3.275,4.3,2.3,0.731281565
4560,108,1982,-0.55,-91.05,23.775,1.321242528,16.5,31.9,36.075,72.9,15.9,14.85891988,3.525,4.3,2.6,0.577022136
4561,108,1983,-0.55,-91.05,23.80833333,1.717004968,16.3,31.7,90.45,316.2,10.1,104.4482865,3.516666667,4.5,2.6,0.67262489
4562,108,1984,-0.55,-91.05,22.48333333,1.756459938,15.2,30.9,29.71666667,74,5.1,18.03344536,3.275,4.2,2.3,0.707267469
4563,108,1985,-0.55,-91.05,21.75833333,1.796187039,14.7,30.1,24.25,36.6,8.9,8.053288431,3.141666667,4.2,2.3,0.729206709
4564,108,1986,-0.55,-91.05,22.68333333,1.374331794,16.2,30.6,40.74166667,95.6,18.6,22.29110945,3.325,4.2,2.6,0.594099777
4565,108,1987,-0.55,-91.05,23.44166667,1.474916536,16.3,31.6,85.95833333,332.6,5.1,99.66201481,3.466666667,4.4,2.5,0.630055313
4566,108,1988,-0.55,-91.05,22.74166667,1.944903986,15.5,31.8,24.65,51.8,13,11.57886005,3.333333333,4.5,2.5,0.73772788
4567,108,1989,-0.55,-91.05,22.94166667,1.614963176,14.7,31,41.38333333,97,12,24.53275485,3.408333333,4.4,2.5,0.685510206
4568,108,1990,-0.55,-91.05,23.1,1.80050498,16.2,31.5,51.05,141.7,12,37.46696727,3.416666667,4.6,2.6,0.718373584
4569,108,1991,-0.55,-91.05,23.50833333,1.546525921,16.3,31.9,61.94166667,204.2,10.9,62.07572294,3.5,4.6,2.5,0.661953033
4570,108,1992,-0.55,-91.05,23.34166667,2.103874492,16.2,32.1,75.26666667,222.5,7.9,73.43918119,3.441666667,4.5,2.6,0.729206709
4571,108,1993,-0.55,-91.05,23.55833333,1.659385611,16.3,31.5,49.09166667,165.9,9.9,44.93048081,3.491666667,4.4,2.5,0.68285275
4572,108,1994,-0.55,-91.05,23.325,1.418786293,16.2,31,41.675,113.6,10,30.01515148,3.416666667,4.4,2.4,0.640785503
4573,108,1995,-0.55,-91.05,23.00833333,1.671394809,16.1,31.8,44.9,139.7,15.9,34.48970861,3.358333333,4.4,2.5,0.729206709
4574,108,1996,-0.55,-91.05,22.51666667,1.92440467,15.7,32,30.64166667,102.8,10.1,25.74933215,3.233333333,4.4,2.2,0.763167244
4575,108,1997,-0.55,-91.05,23.83333333,1.978214683,16.3,31.9,67.9,205.6,12,59.99896969,3.508333333,4.6,2.5,0.721687836
4576,108,1998,-0.55,-91.05,23.94166667,2.019657187,16.2,33.2,135.775,439.3,7.2,141.6270976,3.5,4.4,2.6,0.61348483
4577,108,1999,-0.55,-91.05,22.89166667,1.722819219,16.1,31.6,38.70833333,163.4,12.8,40.79764829,3.383333333,4.4,2.6,0.669916322
4578,108,2000,-0.55,-91.05,22.98333333,1.665605723,16.2,31.1,48.59166667,93.7,10.9,24.79532428,3.4,4.2,2.6,0.653661019
4579,108,1973,-0.55,-91.05,22.48333333,2.316672117,15,32.2,33.01666667,143.6,5.1,37.24010139,3.275,4.4,2.3,0.817006732
4580,108,1974,-0.55,-91.05,22.84166667,1.682778186,16,31,41.66666667,144.1,7.5,40.13498436,3.375,4.4,2.6,0.655223765
4581,108,1975,-0.55,-91.05,22.16666667,1.823250511,14.9,31.3,70.68333333,318.7,6.4,103.1392336,3.25,4.4,2.4,0.694785775
4582,108,1976,-0.55,-91.05,23.675,1.230761036,16.3,31,52.19166667,110.4,13.9,33.22300567,3.575,4.3,2.7,0.518958748
4583,108,1977,-0.55,-91.05,23.225,1.718945237,16.2,31.6,36.23333333,124.5,7.6,31.35536298,3.491666667,4.4,2.6,0.670763925
4584,108,1978,-0.55,-91.05,22.825,2.049001974,15.3,31.6,39.93333333,148.2,7.6,40.6345427,3.375,4.6,2.4,0.802411139
4585,108,1979,-0.55,-91.05,23.31666667,1.890085776,16.1,31.8,32.96666667,94.3,5.1,23.07648679,3.491666667,4.6,2.5,0.732937221
4586,108,1980,-0.55,-91.05,22.95,2.235458058,15.3,32,30.425,52.7,12.3,13.9497882,3.391666667,4.6,2.5,0.742793662
4587,108,1981,-0.55,-91.05,22.41666667,2.007184067,14.7,31.5,35.20833333,98,7.6,27.90449486,3.275,4.3,2.3,0.731281565
4588,108,1982,-0.55,-91.05,23.775,1.321242528,16.5,31.9,36.075,72.9,15.9,14.85891988,3.525,4.3,2.6,0.577022136
4589,108,1983,-0.55,-91.05,23.80833333,1.717004968,16.3,31.7,90.45,316.2,10.1,104.4482865,3.516666667,4.5,2.6,0.67262489
4590,108,1984,-0.55,-91.05,22.48333333,1.756459938,15.2,30.9,29.71666667,74,5.1,18.03344536,3.275,4.2,2.3,0.707267469
4591,108,1985,-0.55,-91.05,21.75833333,1.796187039,14.7,30.1,24.25,36.6,8.9,8.053288431,3.141666667,4.2,2.3,0.729206709
4592,108,1986,-0.55,-91.05,22.68333333,1.374331794,16.2,30.6,40.74166667,95.6,18.6,22.29110945,3.325,4.2,2.6,0.594099777
4593,108,1987,-0.55,-91.05,23.44166667,1.474916536,16.3,31.6,85.95833333,332.6,5.1,99.66201481,3.466666667,4.4,2.5,0.630055313
4594,108,1988,-0.55,-91.05,22.74166667,1.944903986,15.5,31.8,24.65,51.8,13,11.57886005,3.333333333,4.5,2.5,0.73772788
4595,108,1989,-0.55,-91.05,22.94166667,1.614963176,14.7,31,41.38333333,97,12,24.53275485,3.408333333,4.4,2.5,0.685510206
4596,108,1990,-0.55,-91.05,23.1,1.80050498,16.2,31.5,51.05,141.7,12,37.46696727,3.416666667,4.6,2.6,0.718373584
4597,108,1991,-0.55,-91.05,23.50833333,1.546525921,16.3,31.9,61.94166667,204.2,10.9,62.07572294,3.5,4.6,2.5,0.661953033
4598,108,1992,-0.55,-91.05,23.34166667,2.103874492,16.2,32.1,75.26666667,222.5,7.9,73.43918119,3.441666667,4.5,2.6,0.729206709
4599,108,1993,-0.55,-91.05,23.55833333,1.659385611,16.3,31.5,49.09166667,165.9,9.9,44.93048081,3.491666667,4.4,2.5,0.68285275
4600,108,1994,-0.55,-91.05,23.325,1.418786293,16.2,31,41.675,113.6,10,30.01515148,3.416666667,4.4,2.4,0.640785503
4601,108,1995,-0.55,-91.05,23.00833333,1.671394809,16.1,31.8,44.9,139.7,15.9,34.48970861,3.358333333,4.4,2.5,0.729206709
4602,108,1996,-0.55,-91.05,22.51666667,1.92440467,15.7,32,30.64166667,102.8,10.1,25.74933215,3.233333333,4.4,2.2,0.763167244
4603,108,1997,-0.55,-91.05,23.83333333,1.978214683,16.3,31.9,67.9,205.6,12,59.99896969,3.508333333,4.6,2.5,0.721687836
4604,108,1998,-0.55,-91.05,23.94166667,2.019657187,16.2,33.2,135.775,439.3,7.2,141.6270976,3.5,4.4,2.6,0.61348483
4605,108,1999,-0.55,-91.05,22.89166667,1.722819219,16.1,31.6,38.70833333,163.4,12.8,40.79764829,3.383333333,4.4,2.6,0.669916322
4606,108,2000,-0.55,-91.05,22.98333333,1.665605723,16.2,31.1,48.59166667,93.7,10.9,24.79532428,3.4,4.2,2.6,0.653661019
4607,109,1953,54.37,-2.94,8.7,4.186124265,0.8,18.1,139.225,266.4,43.1,66.82423519,1.283333333,2.5,0.2,0.825539309
4608,109,1954,54.37,-2.94,7.775,4.15804259,-1.7,16,198.175,392.7,66.7,102.4527485,1.15,2.3,0.2,0.794869915
4609,109,1955,54.37,-2.94,7.991666667,5.611264374,-2.7,22,103.3416667,250.5,48.1,57.28982868,1.358333333,3.5,0.1,1.128521425
4610,109,1956,54.37,-2.94,7.675,4.570483364,-3.4,17.4,117.4833333,297.6,26.6,81.85127126,1.208333333,2.5,0.1,0.859659905
4611,109,1957,54.37,-2.94,8.691666667,4.041255056,0.3,19,143.9333333,276.5,31.3,74.88170469,1.425,3.2,0.3,0.944000193
4612,109,1958,54.37,-2.94,8.083333333,4.969513116,-0.9,18.4,145.65,249.6,44.6,73.38369276,1.258333333,2.5,0.2,0.860716756
4613,109,1959,54.37,-2.94,9.316666667,5.027530269,-2.7,20.2,128.825,353.4,27.1,90.7335873,1.575,2.9,0.3,1.041960565
4614,109,1960,54.37,-2.94,8.533333333,4.612499487,-0.4,19.5,146.95,325.1,38.3,89.43747943,1.358333333,3,0.3,0.927811044
4615,109,1961,54.37,-2.94,8.508333333,4.390580482,-2.2,17.4,143.4333333,238.3,44.5,59.07237985,1.366666667,2.7,0.1,0.905873093
4616,109,1962,54.37,-2.94,7.366666667,4.456931952,-2.2,16.9,142.6916667,300,68.1,72.15312579,1.333333333,2.8,0.3,0.864799854
4617,109,1963,54.37,-2.94,7.266666667,5.518783353,-5,18.1,126.3916667,277,13.3,78.50129655,1.316666667,3,0.2,0.909378742
4618,109,1964,54.37,-2.94,8.166666667,4.536585286,-0.9,17.9,120.025,351.1,33.5,78.40005943,1.375,2.5,0.3,0.866681235
4619,109,1965,54.37,-2.94,7.65,4.489685148,-0.6,17.3,138.275,314.8,11.5,78.03185975,1.325,2.7,0.2,0.843289015
4620,109,1966,54.37,-2.94,8.125,4.385539254,0.1,17.9,151.8833333,280.8,84,58.04327278,1.333333333,2.6,0.3,0.904868984
4621,109,1967,54.37,-2.94,8.316666667,4.304930225,0.8,18.3,166.9166667,496.3,47.5,114.5020114,1.375,2.9,0.3,0.873992927
4622,109,1968,54.37,-2.94,8.1,4.857047363,-2.5,18.4,142.5916667,275.7,62.2,82.19474058,1.366666667,2.9,0.3,0.86058472
4623,109,1969,54.37,-2.94,7.908333333,5.550832588,-3.2,19.1,121,273.4,59.1,59.49109941,1.366666667,3,0.2,0.939374389
4624,109,1970,54.37,-2.94,8.258333333,5.193432624,-1.7,20.2,149.4,253,37.9,72.48609898,1.433333333,3.5,0.4,1.024547202
4625,109,1971,54.37,-2.94,8.633333333,4.203966381,1.1,19.8,105.4083333,222.9,47.9,50.73835663,1.391666667,2.9,0.3,0.896922347
4626,109,1972,54.37,-2.94,7.966666667,3.803427481,1,18.6,156.1083333,311.9,31.6,74.32581172,1.358333333,2.6,0.3,0.811797482
4627,109,1973,54.37,-2.94,8.241666667,4.544818895,0.6,18.7,114.3666667,185.6,58,34.87727401,1.35,2.8,0.3,0.907043148
4628,109,1974,54.37,-2.94,8.258333333,3.409201008,1.2,17.4,142.1416667,243.3,3.9,81.89439384,1.425,2.8,0.4,0.882274952
4629,109,1975,54.37,-2.94,8.675,4.632322214,0.4,21.5,129.7,327.8,32.4,89.16477087,1.516666667,3.2,0.4,1.018763362
4630,109,1976,54.37,-2.94,8.641666667,5.225541874,-1.5,21.4,125.8583333,227.2,36,63.35612847,1.533333333,3.4,0.2,1.125193586
4631,109,1977,54.37,-2.94,8.116666667,4.353229383,-1.2,18.9,145.0166667,244.3,46.9,61.0297965,1.45,2.7,0.3,0.943398113
